X,Y,Status,Sector
875,357,GOOD,Top
889,357,GOOD,Top
903,357,GOOD,Top
917,357,GOOD,Top
931,357,GOOD,Top
945,357,GOOD,Top
959,357,GOOD,Top
973,357,GOOD,Top
987,357,GOOD,Top
1001,357,GOOD,Top
1015,357,GOOD,Edge
1029,357,GOOD,Edge
1043,357,DEFECT,Edge
1057,357,DEFECT,Edge
1071,357,GOOD,Edge
1085,357,GOOD,Edge
105,371,GOOD,Edge
119,371,GOOD,Edge
133,371,GOOD,Edge
147,371,GOOD,Edge
161,371,GOOD,Edge
175,371,GOOD,Edge
189,371,GOOD,Edge
203,371,GOOD,Top
217,371,GOOD,Top
231,371,GOOD,Top
245,371,GOOD,Top
259,371,GOOD,Top
273,371,GOOD,Top
287,371,GOOD,Top
301,371,GOOD,Top
315,371,GOOD,Top
329,371,GOOD,Top
343,371,GOOD,Top
357,371,GOOD,Top
371,371,GOOD,Top
385,371,GOOD,Top
399,371,GOOD,Top
413,371,GOOD,Top
427,371,GOOD,Top
441,371,GOOD,Top
455,371,GOOD,Top
469,371,GOOD,Top
483,371,GOOD,Top
497,371,GOOD,Top
511,371,GOOD,Top
525,371,GOOD,Top
539,371,GOOD,Top
553,371,GOOD,Top
567,371,GOOD,Top
581,371,GOOD,Top
595,371,GOOD,Top
609,371,GOOD,Top
623,371,GOOD,Top
637,371,GOOD,Top
651,371,GOOD,Top
665,371,GOOD,Top
679,371,GOOD,Top
693,371,GOOD,Top
707,371,GOOD,Top
721,371,GOOD,Top
735,371,GOOD,Top
749,371,GOOD,Top
763,371,GOOD,Top
777,371,GOOD,Top
791,371,GOOD,Top
805,371,GOOD,Top
819,371,GOOD,Top
833,371,GOOD,Top
847,371,GOOD,Top
861,371,GOOD,Top
875,371,GOOD,Top
889,371,GOOD,Top
903,371,GOOD,Top
917,371,GOOD,Top
931,371,GOOD,Top
945,371,GOOD,Top
959,371,GOOD,Top
973,371,GOOD,Top
987,371,GOOD,Top
1001,371,DEFECT,Top
1015,371,DEFECT,Edge
1029,371,GOOD,Edge
1043,371,GOOD,Edge
1057,371,GOOD,Edge
1071,371,GOOD,Edge
1085,371,GOOD,Edge
1099,371,GOOD,Edge
105,385,GOOD,Edge
119,385,GOOD,Edge
133,385,GOOD,Edge
147,385,GOOD,Edge
161,385,GOOD,Edge
175,385,GOOD,Edge
189,385,GOOD,Top
203,385,GOOD,Top
217,385,GOOD,Top
231,385,GOOD,Top
245,385,GOOD,Top
259,385,GOOD,Top
273,385,GOOD,Top
287,385,GOOD,Top
301,385,GOOD,Top
315,385,GOOD,Top
329,385,GOOD,Top
343,385,GOOD,Top
357,385,GOOD,Top
371,385,GOOD,Top
385,385,GOOD,Top
399,385,GOOD,Top
413,385,GOOD,Top
427,385,GOOD,Top
441,385,GOOD,Top
455,385,GOOD,Top
469,385,GOOD,Top
483,385,GOOD,Top
497,385,GOOD,Top
511,385,GOOD,Top
525,385,GOOD,Top
539,385,GOOD,Top
553,385,GOOD,Top
567,385,GOOD,Top
581,385,GOOD,Top
595,385,GOOD,Top
609,385,GOOD,Top
623,385,GOOD,Top
637,385,GOOD,Top
651,385,GOOD,Top
665,385,GOOD,Top
679,385,GOOD,Top
693,385,GOOD,Top
707,385,GOOD,Top
721,385,GOOD,Top
735,385,GOOD,Top
749,385,GOOD,Top
763,385,GOOD,Top
777,385,GOOD,Top
791,385,GOOD,Top
805,385,GOOD,Top
819,385,GOOD,Top
833,385,GOOD,Top
847,385,GOOD,Top
861,385,GOOD,Top
875,385,GOOD,Top
889,385,GOOD,Top
903,385,GOOD,Top
917,385,GOOD,Top
931,385,GOOD,Top
945,385,GOOD,Top
959,385,GOOD,Top
973,385,GOOD,Top
987,385,GOOD,Top
1001,385,DEFECT,Top
1015,385,DEFECT,Top
1029,385,GOOD,Edge
1043,385,GOOD,Edge
1057,385,GOOD,Edge
1071,385,GOOD,Edge
1085,385,GOOD,Edge
1099,385,GOOD,Edge
91,399,GOOD,Edge
105,399,GOOD,Edge
119,399,GOOD,Edge
133,399,GOOD,Edge
147,399,GOOD,Edge
161,399,GOOD,Edge
175,399,GOOD,Edge
189,399,GOOD,Top
203,399,GOOD,Top
217,399,GOOD,Top
231,399,GOOD,Top
245,399,GOOD,Top
259,399,GOOD,Top
273,399,GOOD,Top
287,399,DEFECT,Top
301,399,DEFECT,Top
315,399,GOOD,Top
329,399,GOOD,Top
343,399,GOOD,Top
357,399,GOOD,Top
371,399,GOOD,Top
385,399,GOOD,Top
399,399,DEFECT,Top
413,399,DEFECT,Top
427,399,GOOD,Top
441,399,GOOD,Top
455,399,GOOD,Top
469,399,GOOD,Top
483,399,GOOD,Top
497,399,GOOD,Top
511,399,GOOD,Top
525,399,GOOD,Top
539,399,GOOD,Top
553,399,GOOD,Top
567,399,GOOD,Top
581,399,GOOD,Top
595,399,GOOD,Top
609,399,GOOD,Top
623,399,GOOD,Top
637,399,GOOD,Top
651,399,DEFECT,Top
665,399,DEFECT,Top
679,399,GOOD,Top
693,399,GOOD,Top
707,399,GOOD,Top
721,399,GOOD,Top
735,399,GOOD,Top
749,399,DEFECT,Top
763,399,DEFECT,Top
777,399,GOOD,Top
791,399,GOOD,Top
805,399,GOOD,Top
819,399,GOOD,Top
833,399,GOOD,Top
847,399,GOOD,Top
861,399,GOOD,Top
875,399,GOOD,Top
889,399,GOOD,Top
903,399,DEFECT,Top
917,399,DEFECT,Top
931,399,GOOD,Top
945,399,GOOD,Top
959,399,GOOD,Top
973,399,GOOD,Top
987,399,GOOD,Top
1001,399,GOOD,Top
1015,399,GOOD,Top
1029,399,GOOD,Edge
1043,399,GOOD,Edge
1057,399,GOOD,Edge
1071,399,GOOD,Edge
1085,399,GOOD,Edge
1099,399,GOOD,Edge
91,413,GOOD,Edge
105,413,GOOD,Edge
119,413,GOOD,Edge
133,413,GOOD,Edge
147,413,GOOD,Edge
161,413,GOOD,Edge
175,413,GOOD,Left
189,413,GOOD,Left
203,413,GOOD,Left
217,413,GOOD,Left
231,413,GOOD,Left
245,413,GOOD,Left
259,413,GOOD,Left
273,413,GOOD,Left
287,413,DEFECT,Left
301,413,GOOD,Left
315,413,GOOD,Left
329,413,GOOD,Left
343,413,GOOD,Left
357,413,GOOD,Left
371,413,GOOD,Left
385,413,GOOD,Left
399,413,DEFECT,Left
413,413,GOOD,Right
427,413,GOOD,Right
441,413,GOOD,Right
455,413,GOOD,Right
469,413,GOOD,Right
483,413,GOOD,Right
497,413,GOOD,Right
511,413,GOOD,Right
525,413,GOOD,Right
539,413,GOOD,Right
553,413,GOOD,Right
567,413,GOOD,Right
581,413,GOOD,Right
595,413,GOOD,Right
609,413,GOOD,Right
623,413,GOOD,Right
637,413,GOOD,Right
651,413,DEFECT,Right
665,413,DEFECT,Right
679,413,GOOD,Right
693,413,GOOD,Right
707,413,GOOD,Right
721,413,GOOD,Right
735,413,GOOD,Right
749,413,DEFECT,Right
763,413,GOOD,Right
777,413,GOOD,Right
791,413,GOOD,Right
805,413,GOOD,Right
819,413,GOOD,Right
833,413,GOOD,Right
847,413,GOOD,Right
861,413,GOOD,Right
875,413,GOOD,Right
889,413,GOOD,Right
903,413,GOOD,Right
917,413,DEFECT,Right
931,413,GOOD,Right
945,413,GOOD,Right
959,413,GOOD,Right
973,413,GOOD,Right
987,413,GOOD,Right
1001,413,GOOD,Right
1015,413,GOOD,Right
1029,413,GOOD,Right
1043,413,GOOD,Edge
1057,413,GOOD,Edge
1071,413,GOOD,Edge
1085,413,GOOD,Edge
1099,413,GOOD,Edge
1113,413,GOOD,Edge
91,427,GOOD,Edge
105,427,GOOD,Edge
119,427,GOOD,Edge
133,427,GOOD,Edge
147,427,GOOD,Edge
161,427,GOOD,Edge
175,427,GOOD,Left
189,427,GOOD,Left
203,427,GOOD,Left
217,427,GOOD,Left
231,427,GOOD,Left
245,427,GOOD,Left
259,427,GOOD,Left
273,427,GOOD,Left
287,427,GOOD,Left
301,427,GOOD,Left
315,427,GOOD,Left
329,427,GOOD,Left
343,427,GOOD,Left
357,427,GOOD,Left
371,427,GOOD,Left
385,427,GOOD,Left
399,427,GOOD,Left
413,427,GOOD,Right
427,427,GOOD,Right
441,427,GOOD,Right
455,427,GOOD,Right
469,427,GOOD,Right
483,427,GOOD,Right
497,427,GOOD,Right
511,427,GOOD,Right
525,427,GOOD,Right
539,427,GOOD,Right
553,427,GOOD,Center
567,427,GOOD,Center
581,427,GOOD,Center
595,427,GOOD,Center
609,427,GOOD,Center
623,427,GOOD,Center
637,427,GOOD,Center
651,427,GOOD,Right
665,427,GOOD,Right
679,427,GOOD,Right
693,427,GOOD,Right
707,427,GOOD,Right
721,427,GOOD,Right
735,427,GOOD,Right
749,427,GOOD,Right
763,427,GOOD,Right
777,427,GOOD,Right
791,427,GOOD,Right
805,427,GOOD,Right
819,427,GOOD,Right
833,427,GOOD,Right
847,427,GOOD,Right
861,427,GOOD,Right
875,427,GOOD,Right
889,427,GOOD,Right
903,427,GOOD,Right
917,427,GOOD,Right
931,427,GOOD,Right
945,427,GOOD,Right
959,427,GOOD,Right
973,427,GOOD,Right
987,427,GOOD,Right
1001,427,GOOD,Right
1015,427,GOOD,Right
1029,427,GOOD,Right
1043,427,GOOD,Edge
1057,427,GOOD,Edge
1071,427,GOOD,Edge
1085,427,GOOD,Edge
1099,427,GOOD,Edge
1113,427,GOOD,Edge
77,441,GOOD,Edge
91,441,GOOD,Edge
105,441,GOOD,Edge
119,441,GOOD,Edge
133,441,GOOD,Edge
147,441,GOOD,Edge
161,441,GOOD,Left
175,441,GOOD,Left
189,441,GOOD,Left
203,441,GOOD,Left
217,441,GOOD,Left
231,441,DEFECT,Left
245,441,DEFECT,Left
259,441,GOOD,Left
273,441,GOOD,Left
287,441,GOOD,Left
301,441,GOOD,Left
315,441,GOOD,Left
329,441,GOOD,Left
343,441,GOOD,Left
357,441,GOOD,Left
371,441,GOOD,Left
385,441,GOOD,Left
399,441,GOOD,Left
413,441,GOOD,Right
427,441,GOOD,Right
441,441,GOOD,Right
455,441,GOOD,Right
469,441,GOOD,Right
483,441,GOOD,Right
497,441,GOOD,Right
511,441,GOOD,Right
525,441,GOOD,Center
539,441,GOOD,Center
553,441,GOOD,Center
567,441,GOOD,Center
581,441,GOOD,Center
595,441,GOOD,Center
609,441,GOOD,Center
623,441,GOOD,Center
637,441,GOOD,Center
651,441,DEFECT,Center
665,441,DEFECT,Center
679,441,GOOD,Center
693,441,GOOD,Right
707,441,GOOD,Right
721,441,GOOD,Right
735,441,GOOD,Right
749,441,GOOD,Right
763,441,GOOD,Right
777,441,GOOD,Right
791,441,GOOD,Right
805,441,GOOD,Right
819,441,GOOD,Right
833,441,GOOD,Right
847,441,GOOD,Right
861,441,GOOD,Right
875,441,GOOD,Right
889,441,GOOD,Right
903,441,GOOD,Right
917,441,GOOD,Right
931,441,GOOD,Right
945,441,GOOD,Right
959,441,GOOD,Right
973,441,GOOD,Right
987,441,GOOD,Right
1001,441,GOOD,Right
1015,441,GOOD,Right
1029,441,GOOD,Right
1043,441,GOOD,Edge
1057,441,GOOD,Edge
1071,441,GOOD,Edge
1085,441,GOOD,Edge
1099,441,GOOD,Edge
1113,441,GOOD,Edge
77,455,GOOD,Edge
91,455,GOOD,Edge
105,455,GOOD,Edge
119,455,GOOD,Edge
133,455,GOOD,Edge
147,455,GOOD,Edge
161,455,GOOD,Left
175,455,GOOD,Left
189,455,GOOD,Left
203,455,GOOD,Left
217,455,GOOD,Left
231,455,DEFECT,Left
245,455,DEFECT,Left
259,455,GOOD,Left
273,455,GOOD,Left
287,455,GOOD,Left
301,455,GOOD,Left
315,455,GOOD,Left
329,455,GOOD,Left
343,455,GOOD,Left
357,455,GOOD,Left
371,455,GOOD,Left
385,455,GOOD,Left
399,455,GOOD,Left
413,455,GOOD,Right
427,455,GOOD,Right
441,455,GOOD,Right
455,455,GOOD,Right
469,455,GOOD,Right
483,455,GOOD,Right
497,455,GOOD,Center
511,455,GOOD,Center
525,455,GOOD,Center
539,455,GOOD,Center
553,455,GOOD,Center
567,455,GOOD,Center
581,455,GOOD,Center
595,455,GOOD,Center
609,455,GOOD,Center
623,455,GOOD,Center
637,455,GOOD,Center
651,455,DEFECT,Center
665,455,DEFECT,Center
679,455,GOOD,Center
693,455,GOOD,Center
707,455,GOOD,Right
721,455,GOOD,Right
735,455,GOOD,Right
749,455,GOOD,Right
763,455,GOOD,Right
777,455,GOOD,Right
791,455,GOOD,Right
805,455,GOOD,Right
819,455,GOOD,Right
833,455,GOOD,Right
847,455,GOOD,Right
861,455,GOOD,Right
875,455,GOOD,Right
889,455,GOOD,Right
903,455,GOOD,Right
917,455,GOOD,Right
931,455,GOOD,Right
945,455,GOOD,Right
959,455,GOOD,Right
973,455,GOOD,Right
987,455,GOOD,Right
1001,455,GOOD,Right
1015,455,GOOD,Right
1029,455,GOOD,Right
1043,455,GOOD,Right
1057,455,GOOD,Edge
1071,455,GOOD,Edge
1085,455,GOOD,Edge
1099,455,GOOD,Edge
1113,455,GOOD,Edge
1127,455,GOOD,Edge
77,469,GOOD,Edge
91,469,GOOD,Edge
105,469,GOOD,Edge
119,469,GOOD,Edge
133,469,GOOD,Edge
147,469,GOOD,Edge
161,469,GOOD,Left
175,469,GOOD,Left
189,469,GOOD,Left
203,469,GOOD,Left
217,469,GOOD,Left
231,469,GOOD,Left
245,469,GOOD,Left
259,469,GOOD,Left
273,469,GOOD,Left
287,469,GOOD,Left
301,469,GOOD,Left
315,469,GOOD,Left
329,469,GOOD,Left
343,469,GOOD,Left
357,469,GOOD,Left
371,469,GOOD,Left
385,469,GOOD,Left
399,469,GOOD,Left
413,469,GOOD,Right
427,469,GOOD,Right
441,469,GOOD,Right
455,469,GOOD,Right
469,469,GOOD,Right
483,469,GOOD,Center
497,469,GOOD,Center
511,469,GOOD,Center
525,469,GOOD,Center
539,469,GOOD,Center
553,469,GOOD,Center
567,469,GOOD,Center
581,469,GOOD,Center
595,469,GOOD,Center
609,469,GOOD,Center
623,469,GOOD,Center
637,469,GOOD,Center
651,469,GOOD,Center
665,469,GOOD,Center
679,469,GOOD,Center
693,469,GOOD,Center
707,469,GOOD,Center
721,469,GOOD,Center
735,469,GOOD,Right
749,469,GOOD,Right
763,469,GOOD,Right
777,469,GOOD,Right
791,469,GOOD,Right
805,469,GOOD,Right
819,469,GOOD,Right
833,469,DEFECT,Right
847,469,DEFECT,Right
861,469,GOOD,Right
875,469,GOOD,Right
889,469,GOOD,Right
903,469,GOOD,Right
917,469,GOOD,Right
931,469,GOOD,Right
945,469,GOOD,Right
959,469,GOOD,Right
973,469,GOOD,Right
987,469,GOOD,Right
1001,469,GOOD,Right
1015,469,GOOD,Right
1029,469,DEFECT,Right
1043,469,GOOD,Right
1057,469,GOOD,Edge
1071,469,GOOD,Edge
1085,469,GOOD,Edge
1099,469,GOOD,Edge
1113,469,GOOD,Edge
1127,469,GOOD,Edge
63,483,DEFECT,Edge
77,483,GOOD,Edge
91,483,GOOD,Edge
105,483,GOOD,Edge
119,483,GOOD,Edge
133,483,GOOD,Edge
147,483,GOOD,Left
161,483,GOOD,Left
175,483,GOOD,Left
189,483,GOOD,Left
203,483,GOOD,Left
217,483,GOOD,Left
231,483,GOOD,Left
245,483,GOOD,Left
259,483,GOOD,Left
273,483,GOOD,Left
287,483,GOOD,Left
301,483,GOOD,Left
315,483,GOOD,Left
329,483,GOOD,Left
343,483,GOOD,Left
357,483,GOOD,Left
371,483,GOOD,Left
385,483,GOOD,Left
399,483,GOOD,Left
413,483,GOOD,Right
427,483,GOOD,Right
441,483,GOOD,Right
455,483,GOOD,Right
469,483,GOOD,Center
483,483,GOOD,Center
497,483,GOOD,Center
511,483,GOOD,Center
525,483,GOOD,Center
539,483,GOOD,Center
553,483,GOOD,Center
567,483,GOOD,Center
581,483,GOOD,Center
595,483,GOOD,Center
609,483,GOOD,Center
623,483,GOOD,Center
637,483,GOOD,Center
651,483,GOOD,Center
665,483,GOOD,Center
679,483,GOOD,Center
693,483,GOOD,Center
707,483,GOOD,Center
721,483,GOOD,Center
735,483,GOOD,Center
749,483,GOOD,Right
763,483,GOOD,Right
777,483,GOOD,Right
791,483,GOOD,Right
805,483,GOOD,Right
819,483,GOOD,Right
833,483,GOOD,Right
847,483,DEFECT,Right
861,483,GOOD,Right
875,483,GOOD,Right
889,483,GOOD,Right
903,483,GOOD,Right
917,483,GOOD,Right
931,483,GOOD,Right
945,483,GOOD,Right
959,483,GOOD,Right
973,483,GOOD,Right
987,483,GOOD,Right
1001,483,GOOD,Right
1015,483,GOOD,Right
1029,483,DEFECT,Right
1043,483,DEFECT,Right
1057,483,DEFECT,Edge
1071,483,GOOD,Edge
1085,483,GOOD,Edge
1099,483,GOOD,Edge
1113,483,GOOD,Edge
1127,483,GOOD,Edge
63,497,DEFECT,Edge
77,497,GOOD,Edge
91,497,GOOD,Edge
105,497,GOOD,Edge
119,497,GOOD,Edge
133,497,GOOD,Edge
147,497,GOOD,Left
161,497,GOOD,Left
175,497,GOOD,Left
189,497,GOOD,Left
203,497,GOOD,Left
217,497,GOOD,Left
231,497,GOOD,Left
245,497,GOOD,Left
259,497,GOOD,Left
